tid,time_ms,event,value,explain
1872261120,357512591,sensor_task_4,8,end_after_ms
1872834560,357512597,sensor_task_2,12,end_after_ms
1872261120,357512611,middle_task_6,20,end_after_ms
1872834560,357512620,middle_task_3,23,end_after_ms
1872834560,357512628,sensor_task_4,8,end_after_ms
1872261120,357512630,middle_task_11,19,end_after_ms
1872261120,357512633,sensor_task_3,3,end_after_ms
1872834560,357512648,middle_task_6,20,end_after_ms
1872834560,357512667,middle_task_11,19,end_after_ms
1872261120,357512671,middle_task_4,38,end_after_ms
1872261120,357512679,sensor_task_4,8,end_after_ms
1872261120,357512699,middle_task_6,20,end_after_ms
1872834560,357512716,middle_task_5,49,end_after_ms
1872261120,357512718,middle_task_11,19,end_after_ms
1872834560,357512751,middle_task_9,35,end_after_ms
1872261120,357512759,middle_task_10,41,end_after_ms
1872834560,357512760,middle_task_12,9,end_after_ms
1872261120,357512762,sensor_task_3,3,end_after_ms
1872834560,357512768,sensor_task_4,8,end_after_ms
1872261120,357512800,middle_task_4,38,end_after_ms
1872834560,357512817,middle_task_5,49,end_after_ms
1872261120,357512820,middle_task_6,20,end_after_ms
1872834560,357512852,middle_task_9,35,end_after_ms
1872261120,357512861,middle_task_10,41,end_after_ms
1872261120,357512871,middle_task_12,9,end_after_ms
1872834560,357512871,middle_task_11,19,end_after_ms
1872261120,357512879,sensor_task_4,8,end_after_ms
1872834560,357512879,sensor_task_4,8,end_after_ms
1872834560,357512882,sensor_task_3,3,end_after_ms
1872261120,357512899,middle_task_6,20,end_after_ms
1872261120,357512918,middle_task_11,19,end_after_ms
1872834560,357512920,middle_task_4,38,end_after_ms
1872834560,357512927,sensor_task_1,7,end_after_ms
1872834560,357512960,middle_task_1,33,end_after_ms
1872261120,357512967,middle_task_5,49,end_after_ms
1872261120,357513002,middle_task_9,35,end_after_ms
1872834560,357513005,middle_task_2,45,end_after_ms
1872834560,357513014,middle_task_12,9,end_after_ms
1872834560,357513031,middle_task_7,17,end_after_ms
1872261120,357513043,middle_task_10,41,end_after_ms
1872834560,357513044,exit_task_1,12,end_after_ms
1872834560,357513052,sensor_task_4,8,end_after_ms
1872261120,357513052,middle_task_8,9,end_after_ms
1872261120,357513060,sensor_task_4,8,end_after_ms
1872261120,357513081,middle_task_6,20,end_after_ms
1872834560,357513081,middle_task_6,28,end_after_ms
1872834560,357513084,sensor_task_3,3,end_after_ms
1872261120,357513100,middle_task_11,19,end_after_ms
1872834560,357513122,middle_task_4,38,end_after_ms
1872834560,357513130,sensor_task_4,8,end_after_ms
1872261120,357513149,middle_task_5,49,end_after_ms
1872834560,357513150,middle_task_6,20,end_after_ms
1872261120,357513184,middle_task_9,35,end_after_ms
1872834560,357513191,middle_task_10,41,end_after_ms
1872834560,357513200,middle_task_12,9,end_after_ms
1872261120,357513203,middle_task_11,19,end_after_ms
1872261120,357513206,sensor_task_3,3,end_after_ms
1872834560,357513208,sensor_task_4,8,end_after_ms
1872261120,357513244,middle_task_4,38,end_after_ms
1872834560,357513257,middle_task_5,49,end_after_ms
1872261120,357513264,middle_task_6,20,end_after_ms
1872834560,357513292,middle_task_9,35,end_after_ms
1872261120,357513305,middle_task_10,41,end_after_ms
1872834560,357513311,middle_task_11,19,end_after_ms
1872261120,357513314,middle_task_12,9,end_after_ms
1872261120,357513317,sensor_task_3,3,end_after_ms
1872834560,357513319,sensor_task_4,8,end_after_ms
1872261120,357513355,middle_task_4,38,end_after_ms
1872834560,357513368,middle_task_5,49,end_after_ms
1872261120,357513375,middle_task_6,20,end_after_ms
1872834560,357513403,middle_task_9,35,end_after_ms
1872261120,357513416,middle_task_10,41,end_after_ms
1872834560,357513422,middle_task_11,19,end_after_ms
1872261120,357513425,middle_task_12,9,end_after_ms
1872261120,357513433,sensor_task_4,8,end_after_ms
1872834560,357513433,sensor_task_4,10,end_after_ms
1872834560,357513441,sensor_task_4,8,end_after_ms
1872834560,357513461,middle_task_6,20,end_after_ms
1872261120,357513461,middle_task_6,28,end_after_ms
1872834560,357513473,sensor_task_2,12,end_after_ms
1872261120,357513480,middle_task_11,19,end_after_ms
1872261120,357513487,sensor_task_1,7,end_after_ms
1872834560,357513497,middle_task_3,23,end_after_ms
1872261120,357513521,middle_task_1,33,end_after_ms
1872261120,357513529,sensor_task_4,8,end_after_ms
1872834560,357513542,middle_task_2,45,end_after_ms
1872261120,357513549,middle_task_6,20,end_after_ms
1872261120,357513558,middle_task_8,9,end_after_ms
1872834560,357513559,middle_task_7,17,end_after_ms
1872261120,357513570,exit_task_1,12,end_after_ms
1872834560,357513578,middle_task_11,19,end_after_ms
1872834560,357513586,sensor_task_4,8,end_after_ms
1872261120,357513586,sensor_task_4,15,end_after_ms
1872834560,357513594,sensor_task_4,8,end_after_ms
1872834560,357513614,middle_task_6,20,end_after_ms
1872261120,357513614,middle_task_6,28,end_after_ms
1872834560,357513617,sensor_task_3,3,end_after_ms
1872261120,357513633,middle_task_11,19,end_after_ms
1872834560,357513655,middle_task_4,38,end_after_ms
1872834560,357513663,sensor_task_4,8,end_after_ms
1872261120,357513682,middle_task_5,49,end_after_ms
1872834560,357513683,middle_task_6,20,end_after_ms
1872261120,357513717,middle_task_9,35,end_after_ms
1872834560,357513724,middle_task_10,41,end_after_ms
1872834560,357513733,middle_task_12,9,end_after_ms
1872261120,357513736,middle_task_11,19,end_after_ms
1872834560,357513744,sensor_task_4,11,end_after_ms
1872261120,357513744,sensor_task_4,8,end_after_ms
1872834560,357513747,sensor_task_3,3,end_after_ms
1872261120,357513764,middle_task_6,20,end_after_ms
1872261120,357513784,middle_task_11,19,end_after_ms
1872834560,357513786,middle_task_4,38,end_after_ms
1872834560,357513793,sensor_task_1,7,end_after_ms
1872834560,357513826,middle_task_1,33,end_after_ms
1872261120,357513833,middle_task_5,49,end_after_ms
1872261120,357513868,middle_task_9,35,end_after_ms
1872834560,357513871,middle_task_2,45,end_after_ms
1872834560,357513880,middle_task_12,9,end_after_ms
1872834560,357513897,middle_task_7,17,end_after_ms
1872261120,357513909,middle_task_10,41,end_after_ms
1872834560,357513909,exit_task_1,12,end_after_ms
1872834560,357513917,sensor_task_4,8,end_after_ms
1872261120,357513918,middle_task_8,9,end_after_ms
1872261120,357513926,sensor_task_4,8,end_after_ms
1872261120,357513946,middle_task_6,20,end_after_ms
1872834560,357513946,middle_task_6,28,end_after_ms
1872834560,357513958,sensor_task_2,12,end_after_ms
1872261120,357513965,middle_task_11,19,end_after_ms
1872261120,357513972,sensor_task_1,7,end_after_ms
1872834560,357513981,middle_task_3,23,end_after_ms
1872261120,357514005,middle_task_1,33,end_after_ms
1872261120,357514013,sensor_task_4,8,end_after_ms
1872834560,357514026,middle_task_2,45,end_after_ms
1872261120,357514033,middle_task_6,20,end_after_ms
1872261120,357514042,middle_task_8,9,end_after_ms
1872834560,357514043,middle_task_7,17,end_after_ms
1872261120,357514054,exit_task_1,12,end_after_ms
1872834560,357514062,middle_task_11,19,end_after_ms
1872261120,357514062,sensor_task_4,8,end_after_ms
1872834560,357514069,sensor_task_1,7,end_after_ms
1872261120,357514082,middle_task_6,20,end_after_ms
1872261120,357514101,middle_task_11,19,end_after_ms
1872834560,357514102,middle_task_1,33,end_after_ms
1872834560,357514110,sensor_task_4,8,end_after_ms
1872834560,357514130,middle_task_6,20,end_after_ms
1872261120,357514146,middle_task_2,45,end_after_ms
1872834560,357514149,middle_task_11,19,end_after_ms
1872834560,357514158,middle_task_8,9,end_after_ms
1872261120,357514163,middle_task_7,17,end_after_ms
1872834560,357514166,sensor_task_4,8,end_after_ms
1872261120,357514166,sensor_task_3,3,end_after_ms
1872834560,357514186,middle_task_6,20,end_after_ms
1872261120,357514204,middle_task_4,38,end_after_ms
1872834560,357514205,middle_task_11,19,end_after_ms
1872834560,357514213,sensor_task_4,8,end_after_ms
1872834560,357514233,middle_task_6,20,end_after_ms
1872834560,357514253,middle_task_11,19,end_after_ms
1872261120,357514254,middle_task_5,49,end_after_ms
1872834560,357514256,sensor_task_3,3,end_after_ms
1872261120,357514289,middle_task_9,35,end_after_ms
1872834560,357514297,middle_task_10,41,end_after_ms
1872261120,357514298,middle_task_12,9,end_after_ms
1872834560,357514309,exit_task_1,12,end_after_ms
1872261120,357514336,middle_task_4,38,end_after_ms
1872261120,357514344,sensor_task_4,8,end_after_ms
1872834560,357514358,middle_task_5,49,end_after_ms
1872261120,357514364,middle_task_6,20,end_after_ms
1872834560,357514393,middle_task_9,35,end_after_ms
1872261120,357514405,middle_task_10,41,end_after_ms
1872834560,357514412,middle_task_11,19,end_after_ms
1872261120,357514414,middle_task_12,9,end_after_ms
1872261120,357514421,sensor_task_1,7,end_after_ms
1872834560,357514424,sensor_task_2,12,end_after_ms
1872261120,357514454,middle_task_1,33,end_after_ms
1872834560,357514469,middle_task_2,45,end_after_ms
1872261120,357514477,middle_task_3,23,end_after_ms
1872261120,357514486,middle_task_8,9,end_after_ms
1872834560,357514486,middle_task_7,17,end_after_ms
1872834560,357514494,sensor_task_4,8,end_after_ms
1872261120,357514498,exit_task_1,12,end_after_ms
1872261120,357514501,sensor_task_3,3,end_after_ms
1872834560,357514514,middle_task_6,20,end_after_ms
1872834560,357514533,middle_task_11,19,end_after_ms
1872261120,357514539,middle_task_4,38,end_after_ms
1872261120,357514547,sensor_task_4,8,end_after_ms
1872261120,357514567,middle_task_6,20,end_after_ms
1872834560,357514582,middle_task_5,49,end_after_ms
1872261120,357514586,middle_task_11,19,end_after_ms
1872834560,357514617,middle_task_9,35,end_after_ms
1872834560,357514626,middle_task_12,9,end_after_ms
1872261120,357514627,middle_task_10,41,end_after_ms
1872261120,357514635,sensor_task_4,8,end_after_ms
1872834560,357514635,sensor_task_4,8,end_after_ms
1872834560,357514643,sensor_task_4,8,end_after_ms
1872261120,357514663,middle_task_6,28,end_after_ms
1872834560,357514663,middle_task_6,20,end_after_ms
1872834560,357514666,sensor_task_3,3,end_after_ms
1872261120,357514682,middle_task_11,19,end_after_ms
1872834560,357514704,middle_task_4,38,end_after_ms
1872834560,357514712,sensor_task_4,8,end_after_ms
1872261120,357514731,middle_task_5,49,end_after_ms
1872834560,357514733,middle_task_6,20,end_after_ms
1872261120,357514767,middle_task_9,35,end_after_ms
1872834560,357514774,middle_task_10,41,end_after_ms
1872834560,357514783,middle_task_12,9,end_after_ms
1872261120,357514786,middle_task_11,19,end_after_ms
1872834560,357514794,sensor_task_4,10,end_after_ms
1872261120,357514794,sensor_task_4,8,end_after_ms
1872834560,357514797,sensor_task_3,3,end_after_ms
1872261120,357514814,middle_task_6,20,end_after_ms
1872261120,357514833,middle_task_11,19,end_after_ms
1872834560,357514835,middle_task_4,38,end_after_ms
1872834560,357514842,sensor_task_1,7,end_after_ms
1872834560,357514875,middle_task_1,33,end_after_ms
1872261120,357514882,middle_task_5,49,end_after_ms
1872261120,357514917,middle_task_9,35,end_after_ms
1872834560,357514920,middle_task_2,45,end_after_ms
1872834560,357514929,middle_task_12,9,end_after_ms
1872834560,357514946,middle_task_7,17,end_after_ms
1872261120,357514958,middle_task_10,41,end_after_ms
1872834560,357514958,exit_task_1,12,end_after_ms
1872834560,357514966,sensor_task_4,8,end_after_ms
1872261120,357514967,middle_task_8,9,end_after_ms
1872261120,357514970,sensor_task_3,3,end_after_ms
1872834560,357514986,middle_task_6,20,end_after_ms
1872834560,357515005,middle_task_11,19,end_after_ms
1872261120,357515008,middle_task_4,38,end_after_ms
1872261120,357515015,sensor_task_1,7,end_after_ms
1872261120,357515048,middle_task_1,33,end_after_ms
1872834560,357515054,middle_task_5,49,end_after_ms
1872834560,357515089,middle_task_9,35,end_after_ms
1872261120,357515093,middle_task_2,45,end_after_ms
1872261120,357515102,middle_task_12,9,end_after_ms
1872261120,357515119,middle_task_7,17,end_after_ms
1872834560,357515130,middle_task_10,41,end_after_ms
1872261120,357515131,exit_task_1,12,end_after_ms
1872261120,357515139,sensor_task_4,8,end_after_ms
1872834560,357515139,middle_task_8,9,end_after_ms
1872834560,357515142,sensor_task_3,3,end_after_ms
1872261120,357515159,middle_task_6,20,end_after_ms
1872261120,357515178,middle_task_11,19,end_after_ms
1872834560,357515180,middle_task_4,38,end_after_ms
1872834560,357515187,sensor_task_1,7,end_after_ms
1872834560,357515220,middle_task_1,33,end_after_ms
1872261120,357515227,middle_task_5,49,end_after_ms
1872261120,357515262,middle_task_9,35,end_after_ms
1872834560,357515266,middle_task_2,45,end_after_ms
1872834560,357515275,middle_task_12,9,end_after_ms
1872834560,357515292,middle_task_7,17,end_after_ms
1872261120,357515303,middle_task_10,41,end_after_ms
1872834560,357515304,exit_task_1,12,end_after_ms
1872834560,357515312,sensor_task_4,8,end_after_ms
1872261120,357515313,middle_task_8,9,end_after_ms
1872261120,357515321,sensor_task_4,8,end_after_ms
1872834560,357515341,middle_task_6,28,end_after_ms
1872261120,357515341,middle_task_6,20,end_after_ms
1872834560,357515349,sensor_task_4,8,end_after_ms
1872261120,357515360,middle_task_11,19,end_after_ms
1872261120,357515363,sensor_task_3,3,end_after_ms
1872834560,357515369,middle_task_6,20,end_after_ms
1872834560,357515388,middle_task_11,19,end_after_ms
1872261120,357515401,middle_task_4,38,end_after_ms
1872261120,357515408,sensor_task_1,7,end_after_ms
1872834560,357515437,middle_task_5,49,end_after_ms
1872261120,357515441,middle_task_1,33,end_after_ms
1872834560,357515472,middle_task_9,35,end_after_ms
1872834560,357515481,middle_task_12,9,end_after_ms
1872261120,357515482,middle_task_10,41,end_after_ms
1872261120,357515490,sensor_task_4,8,end_after_ms
1872261120,357515510,middle_task_6,20,end_after_ms
1872834560,357515526,middle_task_2,45,end_after_ms
1872261120,357515529,middle_task_11,19,end_after_ms
1872261120,357515538,middle_task_8,9,end_after_ms
1872834560,357515543,middle_task_7,17,end_after_ms
1872834560,357515546,sensor_task_3,3,end_after_ms
1872261120,357515550,exit_task_1,12,end_after_ms
1872834560,357515584,middle_task_4,38,end_after_ms
1872834560,357515592,sensor_task_4,8,end_after_ms
1872261120,357515599,middle_task_5,49,end_after_ms
1872834560,357515612,middle_task_6,20,end_after_ms
1872261120,357515634,middle_task_9,35,end_after_ms
1872261120,357515653,middle_task_11,19,end_after_ms
1872834560,357515653,middle_task_10,41,end_after_ms
1872261120,357515662,middle_task_12,9,end_after_ms
1872834560,357515665,sensor_task_2,12,end_after_ms
1872261120,357515669,sensor_task_1,7,end_after_ms
1872834560,357515688,middle_task_3,23,end_after_ms
1872261120,357515702,middle_task_1,33,end_after_ms
1872261120,357515710,sensor_task_4,8,end_after_ms
1872261120,357515730,middle_task_6,20,end_after_ms
1872834560,357515733,middle_task_2,45,end_after_ms
1872261120,357515749,middle_task_11,19,end_after_ms
1872834560,357515750,middle_task_7,17,end_after_ms
1872261120,357515758,middle_task_8,9,end_after_ms
1872834560,357515762,exit_task_1,12,end_after_ms
1872834560,357515765,sensor_task_3,3,end_after_ms
1872261120,357515766,sensor_task_4,8,end_after_ms
1872834560,357515803,middle_task_4,38,end_after_ms
1872261120,357515815,middle_task_5,49,end_after_ms
1872834560,357515823,middle_task_6,20,end_after_ms
1872261120,357515851,middle_task_9,35,end_after_ms
1872834560,357515865,middle_task_10,41,end_after_ms
1872261120,357515870,middle_task_11,19,end_after_ms
1872834560,357515874,middle_task_12,9,end_after_ms
1872261120,357515882,sensor_task_4,11,end_after_ms
1872834560,357515882,sensor_task_4,8,end_after_ms
1872834560,357515890,sensor_task_4,8,end_after_ms
1872834560,357515910,middle_task_6,20,end_after_ms
1872261120,357515910,middle_task_6,28,end_after_ms
1872834560,357515922,sensor_task_2,12,end_after_ms
1872261120,357515929,middle_task_11,19,end_after_ms
1872261120,357515941,sensor_task_2,12,end_after_ms
1872834560,357515964,middle_task_3,42,end_after_ms
1872261120,357515964,middle_task_3,23,end_after_ms
1872261120,357515972,sensor_task_4,8,end_after_ms
1872834560,357515972,sensor_task_4,8,end_after_ms
1872834560,357515980,sensor_task_4,8,end_after_ms
1872261120,357516000,middle_task_6,28,end_after_ms
1872834560,357516000,middle_task_6,20,end_after_ms
1872834560,357516008,sensor_task_4,8,end_after_ms
1872261120,357516019,middle_task_11,19,end_after_ms
1872261120,357516022,sensor_task_3,3,end_after_ms
1872834560,357516028,middle_task_6,20,end_after_ms
1872834560,357516047,middle_task_11,19,end_after_ms
1872261120,357516060,middle_task_4,38,end_after_ms
1872261120,357516063,sensor_task_3,3,end_after_ms
1872834560,357516096,middle_task_5,49,end_after_ms
1872261120,357516101,middle_task_4,38,end_after_ms
1872834560,357516131,middle_task_9,35,end_after_ms
1872834560,357516140,middle_task_12,9,end_after_ms
1872261120,357516142,middle_task_10,41,end_after_ms
1872261120,357516150,sensor_task_4,8,end_after_ms
1872261120,357516170,middle_task_6,20,end_after_ms
1872261120,357516189,middle_task_11,19,end_after_ms
1872834560,357516189,middle_task_5,49,end_after_ms
1872261120,357516224,middle_task_9,35,end_after_ms
1872834560,357516230,middle_task_10,41,end_after_ms
1872261120,357516233,middle_task_12,9,end_after_ms
1872261120,357516236,sensor_task_3,3,end_after_ms
1872834560,357516238,sensor_task_4,8,end_after_ms
1872261120,357516275,middle_task_4,38,end_after_ms
1872834560,357516287,middle_task_5,49,end_after_ms
1872261120,357516295,middle_task_6,20,end_after_ms
1872834560,357516323,middle_task_9,35,end_after_ms
1872261120,357516336,middle_task_10,41,end_after_ms
1872834560,357516342,middle_task_11,19,end_after_ms
1872261120,357516345,middle_task_12,9,end_after_ms
1872834560,357516353,sensor_task_4,11,end_after_ms
1872261120,357516353,sensor_task_4,8,end_after_ms
1872834560,357516361,sensor_task_4,8,end_after_ms
1872261120,357516381,middle_task_6,28,end_after_ms
1872834560,357516381,middle_task_6,20,end_after_ms
1872834560,357516384,sensor_task_3,3,end_after_ms
1872261120,357516400,middle_task_11,19,end_after_ms
1872834560,357516422,middle_task_4,38,end_after_ms
1872834560,357516425,sensor_task_3,3,end_after_ms
1872261120,357516449,middle_task_5,49,end_after_ms
1872834560,357516463,middle_task_4,38,end_after_ms
1872261120,357516484,middle_task_9,35,end_after_ms
1872261120,357516493,middle_task_12,9,end_after_ms
1872834560,357516504,middle_task_10,41,end_after_ms
1872834560,357516512,sensor_task_4,8,end_after_ms
1872834560,357516532,middle_task_6,20,end_after_ms
1872261120,357516542,middle_task_5,49,end_after_ms
1872834560,357516551,middle_task_11,19,end_after_ms
1872261120,357516577,middle_task_9,35,end_after_ms
1872261120,357516586,middle_task_12,9,end_after_ms
1872834560,357516592,middle_task_10,41,end_after_ms
1872261120,357516594,sensor_task_4,8,end_after_ms
1872834560,357516604,sensor_task_2,12,end_after_ms
1872261120,357516614,middle_task_6,20,end_after_ms
1872834560,357516627,middle_task_3,23,end_after_ms
1872261120,357516633,middle_task_11,19,end_after_ms
1872261120,357516641,sensor_task_4,8,end_after_ms
1872834560,357516641,sensor_task_4,13,end_after_ms
1872834560,357516649,sensor_task_4,8,end_after_ms
1872834560,357516669,middle_task_6,20,end_after_ms
1872261120,357516669,middle_task_6,28,end_after_ms
1872834560,357516677,sensor_task_1,7,end_after_ms
1872261120,357516689,middle_task_11,19,end_after_ms
1872834560,357516710,middle_task_1,33,end_after_ms
1872834560,357516722,sensor_task_2,12,end_after_ms
1872261120,357516734,middle_task_2,45,end_after_ms
1872834560,357516745,middle_task_3,23,end_after_ms
1872261120,357516751,middle_task_7,17,end_after_ms
1872834560,357516754,middle_task_8,9,end_after_ms
1872834560,357516762,sensor_task_4,8,end_after_ms
1872261120,357516763,exit_task_1,12,end_after_ms
1872261120,357516771,sensor_task_4,8,end_after_ms
1872834560,357516791,middle_task_6,28,end_after_ms
1872261120,357516791,middle_task_6,20,end_after_ms
1872834560,357516799,sensor_task_4,8,end_after_ms
1872261120,357516810,middle_task_11,19,end_after_ms
1872261120,357516818,sensor_task_4,8,end_after_ms
1872261120,357516838,middle_task_6,20,end_after_ms
1872834560,357516838,middle_task_6,39,end_after_ms
1872834560,357516846,sensor_task_4,8,end_after_ms
1872261120,357516857,middle_task_11,19,end_after_ms
1872261120,357516865,sensor_task_4,8,end_after_ms
1872261120,357516885,middle_task_6,20,end_after_ms
1872834560,357516885,middle_task_6,39,end_after_ms
1872834560,357516893,sensor_task_4,8,end_after_ms
1872261120,357516904,middle_task_11,19,end_after_ms
1872834560,357516913,middle_task_6,20,end_after_ms
1872261120,357516914,sensor_task_4,8,end_after_ms
1872834560,357516932,middle_task_11,19,end_after_ms
1872261120,357516934,middle_task_6,20,end_after_ms
1872834560,357516940,sensor_task_4,8,end_after_ms
1872261120,357516953,middle_task_11,19,end_after_ms
1872834560,357516960,middle_task_6,20,end_after_ms
1872261120,357516961,sensor_task_4,8,end_after_ms
1872834560,357516979,middle_task_11,19,end_after_ms
1872261120,357516982,middle_task_6,20,end_after_ms
1872834560,357516982,sensor_task_3,3,end_after_ms
1872261120,357517001,middle_task_11,19,end_after_ms
1872834560,357517020,middle_task_4,38,end_after_ms
1872834560,357517028,sensor_task_4,8,end_after_ms
1872834560,357517048,middle_task_6,20,end_after_ms
1872261120,357517050,middle_task_5,49,end_after_ms
1872834560,357517067,middle_task_11,19,end_after_ms
1872261120,357517085,middle_task_9,35,end_after_ms
1872261120,357517094,middle_task_12,9,end_after_ms
1872261120,357517102,sensor_task_4,8,end_after_ms
1872834560,357517109,middle_task_10,41,end_after_ms
1872834560,357517117,sensor_task_4,8,end_after_ms
1872261120,357517137,middle_task_6,34,end_after_ms
1872834560,357517137,middle_task_6,20,end_after_ms
1872834560,357517140,sensor_task_3,3,end_after_ms
1872261120,357517156,middle_task_11,19,end_after_ms
1872834560,357517178,middle_task_4,38,end_after_ms
1872834560,357517186,sensor_task_4,8,end_after_ms
1872261120,357517205,middle_task_5,49,end_after_ms
1872834560,357517206,middle_task_6,20,end_after_ms
1872261120,357517240,middle_task_9,35,end_after_ms
1872834560,357517247,middle_task_10,41,end_after_ms
1872834560,357517256,middle_task_12,9,end_after_ms
1872261120,357517259,middle_task_11,19,end_after_ms
1872261120,357517267,sensor_task_4,8,end_after_ms
1872834560,357517267,sensor_task_4,10,end_after_ms
1872834560,357517270,sensor_task_3,3,end_after_ms
1872261120,357517287,middle_task_6,20,end_after_ms
1872261120,357517306,middle_task_11,19,end_after_ms
1872834560,357517308,middle_task_4,38,end_after_ms
1872834560,357517315,sensor_task_1,7,end_after_ms
1872834560,357517348,middle_task_1,33,end_after_ms
1872261120,357517355,middle_task_5,49,end_after_ms
1872261120,357517390,middle_task_9,35,end_after_ms
1872834560,357517393,middle_task_2,45,end_after_ms
1872834560,357517402,middle_task_12,9,end_after_ms
1872834560,357517419,middle_task_7,17,end_after_ms
1872261120,357517431,middle_task_10,41,end_after_ms
1872834560,357517431,exit_task_1,12,end_after_ms
1872834560,357517439,sensor_task_4,8,end_after_ms
1872261120,357517440,middle_task_8,9,end_after_ms
1872261120,357517443,sensor_task_3,3,end_after_ms
1872834560,357517459,middle_task_6,20,end_after_ms
1872834560,357517478,middle_task_11,19,end_after_ms
1872261120,357517481,middle_task_4,38,end_after_ms
1872261120,357517488,sensor_task_1,7,end_after_ms
1872261120,357517521,middle_task_1,33,end_after_ms
1872834560,357517527,middle_task_5,49,end_after_ms
1872834560,357517562,middle_task_9,35,end_after_ms
1872261120,357517566,middle_task_2,45,end_after_ms
1872261120,357517575,middle_task_12,9,end_after_ms
1872261120,357517592,middle_task_7,17,end_after_ms
1872834560,357517603,middle_task_10,41,end_after_ms
1872261120,357517605,exit_task_1,12,end_after_ms
1872834560,357517612,middle_task_8,9,end_after_ms
1872834560,357517621,sensor_task_4,8,end_after_ms
1872261120,357517621,sensor_task_4,16,end_after_ms
1872834560,357517633,sensor_task_2,12,end_after_ms
1872261120,357517641,middle_task_6,20,end_after_ms
1872834560,357517656,middle_task_3,23,end_after_ms
1872834560,357517659,sensor_task_3,3,end_after_ms
1872261120,357517660,middle_task_11,19,end_after_ms
1872834560,357517697,middle_task_4,38,end_after_ms
1872834560,357517705,sensor_task_4,8,end_after_ms
1872261120,357517709,middle_task_5,49,end_after_ms
1872834560,357517725,middle_task_6,20,end_after_ms
1872261120,357517744,middle_task_9,35,end_after_ms
1872261120,357517763,middle_task_11,19,end_after_ms
1872834560,357517766,middle_task_10,41,end_after_ms
1872261120,357517772,middle_task_12,9,end_after_ms
1872834560,357517774,sensor_task_4,8,end_after_ms
1872261120,357517775,sensor_task_3,3,end_after_ms
1872834560,357517794,middle_task_6,20,end_after_ms
1872261120,357517813,middle_task_4,38,end_after_ms
1872834560,357517813,middle_task_11,19,end_after_ms
1872834560,357517821,sensor_task_4,8,end_after_ms
1872834560,357517841,middle_task_6,20,end_after_ms
1872834560,357517860,middle_task_11,19,end_after_ms
1872261120,357517862,middle_task_5,49,end_after_ms
1872834560,357517872,sensor_task_2,12,end_after_ms
1872261120,357517897,middle_task_9,35,end_after_ms
1872261120,357517906,middle_task_12,9,end_after_ms
1872834560,357517913,middle_task_10,41,end_after_ms
1872834560,357517921,sensor_task_4,8,end_after_ms
1872261120,357517929,middle_task_3,23,end_after_ms
1872261120,357517937,sensor_task_4,8,end_after_ms
1872834560,357517957,middle_task_6,35,end_after_ms
1872261120,357517957,middle_task_6,20,end_after_ms
1872834560,357517964,sensor_task_1,7,end_after_ms
1872261120,357517976,middle_task_11,19,end_after_ms
1872834560,357517997,middle_task_1,33,end_after_ms
1872834560,357518009,sensor_task_2,12,end_after_ms
1872261120,357518021,middle_task_2,45,end_after_ms
1872834560,357518032,middle_task_3,23,end_after_ms
1872261120,357518038,middle_task_7,17,end_after_ms
1872834560,357518042,middle_task_8,9,end_after_ms
1872834560,357518050,sensor_task_4,8,end_after_ms
1872261120,357518050,exit_task_1,12,end_after_ms
1872261120,357518059,sensor_task_4,8,end_after_ms
1872834560,357518079,middle_task_6,28,end_after_ms
1872261120,357518079,middle_task_6,20,end_after_ms
1872834560,357518087,sensor_task_4,8,end_after_ms
1872261120,357518098,middle_task_11,19,end_after_ms
1872261120,357518101,sensor_task_3,3,end_after_ms
1872834560,357518107,middle_task_6,20,end_after_ms
1872834560,357518126,middle_task_11,19,end_after_ms
1872261120,357518139,middle_task_4,38,end_after_ms
1872261120,357518142,sensor_task_3,3,end_after_ms
1872834560,357518175,middle_task_5,49,end_after_ms
1872261120,357518180,middle_task_4,38,end_after_ms
